id,record_time,Vpv,Chg_cur,Chg_power,acc_kWh_hi,acc_kWh_lo,acc_kWh_Total,acc_kWh_Today,Chg_status,Bat_Volt,Bat_Cur,Ebat_dischrToday,Ebat_dischrTotal,work_status,OP_Watt,OP_VAH,OutputVolt,OutputCur,OutputPower,OutputFreq,OP_day,OP_hr,OP_min,OP_Warn,OP_Err,OP_PVEdaily,OP_Money,OP_CO2,PMV1,PMI1,PMHz,PMP1,PMPF,PMS1,PMQ1,WhL1,VAhL1,VARhL1,THD_I,Solar,W_Dir,W_Speed,Press,Out_Temp,DICH0,DICH1,DICH2,DICH3,DICH4,DICH5,DICH6,DICH7,DICH8,DICH9,DICH10,DICH11,DICH12,DOCHA,DOCHB,DOCHC,DOCHD,
88600,30/6/2021 12:05:08 AM,0,,0,2000,69.5,2069.5,0,0,49.1,1.4,0,1055.5,2,0,180,229.8,0.7,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88601,30/6/2021 12:15:20 AM,0,,0,2000,69.5,2069.5,0,0,49.1,1.3,0,1055.5,2,0,183,229.8,0.7,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88602,30/6/2021 12:25:32 AM,0,,0,2000,69.5,2069.5,0,0,49,1.3,0,1055.5,2,0,174,229.8,0.8,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88603,30/6/2021 12:35:44 AM,0,,0,2000,69.5,2069.5,0,0,49,1.3,0,1055.5,2,0,183,229.8,0.8,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88604,30/6/2021 12:45:56 AM,0,,0,2000,69.5,2069.5,0,0,49,1.3,0,1055.5,2,0,174,229.7,0.7,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88605,30/6/2021 12:56:08 AM,0,,0,2000,69.5,2069.5,0,0,49,1.4,0,1055.5,2,0,180,229.8,0.8,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88606,30/6/2021 1:06:20 AM,0,,0,2000,69.5,2069.5,0,0,49,1.4,0,1055.5,2,0,180,229.7,0.8,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88607,30/6/2021 1:16:32 AM,0,,0,2000,69.5,2069.5,0,0,48.9,1.4,0,1055.5,2,0,183,229.8,0.8,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88608,30/6/2021 1:26:44 AM,0,,0,2000,69.5,2069.5,0,0,48.9,1.4,0,1055.5,2,0,174,229.8,0.7,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88609,30/6/2021 1:36:56 AM,0,,0,2000,69.5,2069.5,0,0,48.9,1.3,0,1055.5,2,0,186,229.8,0.7,0,50,425,7,35,0,0,0,4378,455.3,230.9,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88610,30/6/2021 1:47:08 AM,0,,0,2000,69.5,2069.5,0,0,48.9,1.4,0,1055.5,2,0,180,229.8,0.7,0,50,425,7,35,0,0,0,4378,455.3,230.9,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88611,30/6/2021 1:57:20 AM,0,,0,2000,69.5,2069.5,0,0,48.9,1.4,0,1055.5,2,0,180,229.8,0.7,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88612,30/6/2021 2:07:32 AM,0,,0,2000,69.5,2069.5,0,0,48.9,1.4,0,1055.5,2,0,180,229.8,0.7,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88613,30/6/2021 2:17:44 AM,0,,0,2000,69.5,2069.5,0,0,48.9,1.4,0,1055.5,2,0,177,229.7,0.8,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88614,30/6/2021 2:27:56 AM,0,,0,2000,69.5,2069.5,0,0,48.9,1.4,0,1055.5,2,0,186,229.8,0.8,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88615,30/6/2021 2:38:08 AM,0,,0,2000,69.5,2069.5,0,0,48.8,1.4,0,1055.5,2,0,186,229.8,0.7,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88616,30/6/2021 2:48:20 AM,0,,0,2000,69.5,2069.5,0,0,48.8,1.4,0,1055.5,2,0,183,229.8,0.8,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
88617,30/6/2021 2:58:32 AM,0,,0,2000,69.5,2069.5,0,0,48.8,1.4,0,1055.5,2,0,183,229.8,0.8,0,50,425,7,35,0,0,0,4378,455.3,230.8,0,50,0,0,0,0,875601.6,1479908,-358836.2,100,,,,,,True,True,True,False,False,False,False,False,,,,,,True,False,False,False
